X,Y,SiteName,ObservationID,InvasiveName,ObservationDate,Observer,SurveyType,Latitude,Longitude,Town,GrossArea,InfestedArea,PlantDescription,DistributionName,AssessmentDate,TreatmentDate,TreatmentEffectiveness,TreatmentType,TreatmentPerson,TreatmentAssessmentDate,Assessor,TreatmentAssessmentNotes,TreatmentHours,ChemicalName,ChemicalConsentration,ChemicalOunces,ApplicationMethod,CertifiedApplicator,EPARegistationNumber
500186.698953305,89401.736762988,UU Church ,2818,Hemlock Woolly Adelgid,Mar  2 2017 ,Jim Esden,Biosurveillance,43.3048034220183,-72.497706413269,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
505058.414906086,84459.9243436841,YMCA camp,2819,Hemlock Woolly Adelgid,Mar  2 2017 ,Jim Esden,Visual Survey,43.2603310474137,-72.4377107620239,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
502686.761097129,86524.9202348027,Upper Toonerville Trail,2820,Hemlock Woolly Adelgid,Feb 10 2017 ,Jim Esden,Visual Survey,43.2789237357462,-72.4668502807617,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
506433.203550871,90249.1080457076,Skitchewaug Trail,2821,Hemlock Woolly Adelgid,Feb 24 2017 ,Jim Esden,Visual Survey,43.3123762618552,-72.4207162857056,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
504570.044829976,86259.3013378093,Spencer Hollow Rd.,2822,Hemlock Woolly Adelgid,Feb 24 2017 ,Jim Esden,Visual Survey,43.276471076046,-72.4436545372009,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
503652.998578758,85903.2443731909,MUCKROSS SP,2823,Hemlock Woolly Adelgid,Feb 23 2017 ,Jim Esden,Visual Survey,43.2733465256006,-72.4549627304077,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
494079.61014586,82727.5592835307,Remington Rd.  off Rt. 103,2824,Hemlock Woolly Adelgid,Mar  8 2017 ,Jim Esden,Visual Survey,43.2447181784379,-72.5728726387024,Chester,,,,,,,,,Jim Esden,,,,,,,,,,
502187.289552533,74793.3024408244,Darby Hill,2825,Hemlock Woolly Adelgid,Feb 27 2017 ,Jim Esden,Visual Survey,43.1732918594238,-72.4731159210205,Rockingham,,,,,,,,,Jim Esden,,,,,,,,,,
491748.286489958,75631.1446065276,Rt. 35 just north of Grafton,2826,Hemlock Woolly Adelgid,Feb 23 2017 ,Jim Esden,Visual Survey,43.1807715349913,-72.6015186309814,Grafton,,,,,,,,,Jim Esden,,,,,,,,,,
452513.366067345,29832.2020179908,east side of Roaring Brk. at Tatro Rd.,2827,Hemlock Woolly Adelgid,Feb 14 2017 ,Jim Esden,Visual Survey,42.7670526140243,-73.0801963806152,Stamford,,,,,,,,,Jim Esden,,,,,,,,,,
448651.5022653,44290.7092409319,Harbour Rd. near municipal building,2828,Hemlock Woolly Adelgid,Feb 14 2017 ,Jim Esden,Visual Survey,42.8970474449259,-73.1287121772766,Woodford,,,,,,,,,Jim Esden,,,,,,,,,,
444843.770505698,40031.9733006808,958 South Stream Road,2831,Emerald Ash Borer,Oct 16 2017 ,Lars Lund,Citizen Inquiry,42.858364,-73.17495,Bennington,,,,,,,,,Lars Lund,,,,,,,,,,
491121.471740085,148557.235666885,Chase Rd.,2832,Emerald Ash Borer,May 18 2017 ,John Lones,Visual Survey,43.837243169385,-72.6104235649109,Bethel,,,,,,,,,John Lones,,,,,,,,,,
473389.679461037,39673.5901658176,Cornell Way,2833,Hemlock Woolly Adelgid,May 26 2016 ,Jim Esden,Visual Survey,42.8567296856996,-72.8256011009216,Wilmington,,,,,,,,,Jim Esden,,,,,,,,,,
474297.2701473,41969.6600519229,Lake Raponda Beach,2834,Hemlock Woolly Adelgid,May 26 2016 ,Jim Esden,Visual Survey,42.8773557307417,-72.8146040439606,Wilmington,,,,,,,,,Jim Esden,,,,,,,,,,
502597.433455294,86635.9796589234,Toonerville Trail,2835,Hemlock Woolly Adelgid,Jun  9 2016 ,Jim Esden,Visual Survey,43.2799469498984,-72.4679660797119,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
493761.122045779,80817.0370629268,Eastman Rd and Illinghouse Rd to Richards Rd,2836,Hemlock Woolly Adelgid,Jun  6 2016 ,Jim Esden,Visual Survey,43.2274752965638,-72.5767779350281,Grafton,,,,,,,,,Jim Esden,,,,,,,,,,
492767.944132484,78851.6728152705,Eastman Rd.,2837,Hemlock Woolly Adelgid,Jun  6 2016 ,Jim Esden,Visual Survey,43.2097896323762,-72.5889658927917,Grafton,,,,,,,,,Jim Esden,,,,,,,,,,
491756.470164103,75675.5716702686,Rt. 35 just north of Grafton,2838,Hemlock Woolly Adelgid,Jun  6 2016 ,Jim Esden,Visual Survey,43.1812409401409,-72.6013898849487,Grafton,,,,,,,,,Jim Esden,,,,,,,,,,
469548.521053575,50754.0017509845,Blue Brk. Rd. and Jones Ridge Rd.,2839,Hemlock Woolly Adelgid,Jan  8 2016 ,Jim Esden,Visual Survey,42.9562811724481,-72.8732371330261,Dover,,,,,,,,,Jim Esden,,,,,,,,,,
468715.482718913,50591.1143783729,Tannery Rd. and No. branch of Deerfield River,2840,Hemlock Woolly Adelgid,Jan  8 2016 ,Jim Esden,Visual Survey,42.9548049496272,-72.8834295272827,Dover,,,,,,,,,Jim Esden,,,,,,,,,,
475424.410862482,75914.9134900956,West River Trail,2841,Hemlock Woolly Adelgid,May 12 2016 ,Volunteer,Visual Survey,43.1829933541457,-72.8023195266724,South Londonderry,,,,,,,,,Volunteer,,,,,,,,,,
466467.152343059,76264.2159778728,French Hollow Rd.,2842,Hemlock Woolly Adelgid,May 11 2016 ,Volunteer,Visual Survey,43.1858409196214,-72.9125261306763,Winhall,,,,,,,,,Volunteer,,,,,,,,,,
477624.575350628,67575.3600547363,JAMAICA SP,2843,Hemlock Woolly Adelgid,May 17 2016 ,Volunteer,Visual Survey,43.1080484348263,-72.7748966217041,Jamaica,,,,,,,,,Volunteer,,,,,,,,,,
503873.772760986,97290.6158337363,Cooks Pond,2844,Hemlock Woolly Adelgid,May 18 2016 ,Barbara Schultz,Visual Survey,43.3757948975928,-72.4521517753601,Weathersfield,,,,,,,,,Barbara Schultz,,,,,,,,,,
507366.968627918,126479.167995684,Quechee Gorge Picnic area,2845,Hemlock Woolly Adelgid,May 18 2016 ,Barbara Schultz,Visual Survey,43.6384666855998,-72.4087429046631,Hartford,,,,,,,,,Barbara Schultz,,,,,,,,,,
471675.763134882,77662.5555661677,Livermore Mills Rd.,2846,Hemlock Woolly Adelgid,Mar 27 2016 ,Volunteer,Visual Survey,43.1985907512327,-72.8485178947449,Londonderry,,,,,,,,,Volunteer,,,,,,,,,,
478665.235366929,80169.9875450279,LOWELL LAKE SP,2847,Hemlock Woolly Adelgid,Jan 23 2016 ,Volunteer,Visual Survey,43.2213773711351,-72.7626442909241,Londonderry,,,,,,,,,Volunteer,,,,,,,,,,
474864.912737559,80705.1233964488,Edgehill Rd.,2848,Hemlock Woolly Adelgid,Mar 10 2016 ,Volunteer,Visual Survey,43.2261306782511,-72.8094005584717,Londonderry,,,,,,,,,Volunteer,,,,,,,,,,
491526.783743608,80552.8316392147,4125 Rt. 35,2849,Hemlock Woolly Adelgid,Mar 22 2016 ,Jim Esden,Visual Survey,43.2250674706802,-72.6042652130127,Grafton,,,,,,,,,Jim Esden,,,,,,,,,,
492442.780353659,78740.9334489546,Eastman Rd.,2850,Hemlock Woolly Adelgid,Mar 22 2016 ,Jim Esden,Visual Survey,43.2088043384495,-72.5930428504944,Grafton,,,,,,,,,Jim Esden,,,,,,,,,,
493664.97946166,73529.4484896057,Rt. 35 and 121 near Dug Rd.,2851,Hemlock Woolly Adelgid,Mar 22 2016 ,Jim Esden,Visual Survey,43.161914111121,-72.5778722763062,Grafton,,,,,,,,,Jim Esden,,,,,,,,,,
490667.609590067,76065.8013547137,Rt 121 near swimming hole,2852,Hemlock Woolly Adelgid,Mar 22 2016 ,Jim Esden,Visual Survey,43.1846870457718,-72.6147955656052,Grafton,,,,,,,,,Jim Esden,,,,,,,,,,
491854.213943983,75830.9834426486,Rt 35 and Wright Orchard Rd.,2853,Hemlock Woolly Adelgid,Mar 22 2016 ,Jim Esden,Visual Survey,43.182649133936,-72.6001882553101,Grafton,,,,,,,,,Jim Esden,,,,,,,,,,
492125.616455665,78530.2167036197,Rt 35. south of Eastman Rd.,2854,Hemlock Woolly Adelgid,Mar 22 2016 ,Jim Esden,Visual Survey,43.206880623482,-72.5968623161316,_Unknown,,,,,,,,,Jim Esden,,,,,,,,,,
507950.751415273,103582.259119208,Rt. 44A between Rt. 5 and I-91,2855,Hemlock Woolly Adelgid,Dec 28 2015 ,Jim Esden,Visual Survey,43.4323537880721,-72.4017906188965,Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
503094.472715161,64517.713814365,Westminster Heights Rd and behind BFUHS,2856,Hemlock Woolly Adelgid,Jan  8 2016 ,Volunteer,Visual Survey,43.0807843556207,-72.4619793891907,Westminster,,,,,,,,,Volunteer,,,,,,,,,,
447204.052520163,43001.8767830743,Rt. 9 near town line with Waterford,2857,Hemlock Woolly Adelgid,Mar 11 2016 ,Jim Esden,Visual Survey,42.8853039216458,-73.1462860107422,Bennington,,,,,,,,,Jim Esden,,,,,,,,,,
504775.067482665,83282.1250970365,Missing Link Rd.,2858,Hemlock Woolly Adelgid,Feb 24 2016 ,Volunteer,Visual Survey,43.2497041041154,-72.4412298202515,Springfield,,,,,,,,,Volunteer,,,,,,,,,,
504839.082927762,84615.2959079023,YMCA camp ,2859,Hemlock Woolly Adelgid,Feb 24 2016 ,Volunteer,Visual Survey,43.2616670980078,-72.4404144287109,Springfield,,,,,,,,,Volunteer,,,,,,,,,,
503940.125533871,66651.0877536373,Henwoods Hill Rd. behind Allen's Swamp,2860,Hemlock Woolly Adelgid,Feb 11 2016 ,Volunteer,Visual Survey,43.09998015878,-72.4516153335571,Springfield,,,,,,,,,Volunteer,,,,,,,,,,
504809.858714585,68506.8634651892,trails behind BFUHS,2861,Hemlock Woolly Adelgid,Mar  4 2016 ,Volunteer,Visual Survey,43.1167108560343,-72.4409294128418,Westminster,,,,,,,,,Volunteer,,,,,,,,,,
503590.244650331,66339.8408193683,Cemetery Rd. and Back Westminster Rd.,2862,Hemlock Woolly Adelgid,Mar  7 2016 ,Volunteer,Visual Survey,43.0972069329371,-72.4559283256531,Westminster,,,,,,,,,Volunteer,,,,,,,,,,
495159.135216506,81860.1747047353,236 Sylvan Rd.  off Rt. 103,2863,Hemlock Woolly Adelgid,Mar  6 2015 ,Volunteer,Visual Survey,43.2368555292278,-72.5596332550049,Chester,,,,,,,,,Volunteer,,,,,,,,,,
494163.336566502,85649.2553512424,Ledgewood Rd. off Rt.11,2864,Hemlock Woolly Adelgid,Mar  9 2016 ,Jim Esden,Visual Survey,43.2709717599671,-72.5719285011292,Chester,,,,,,,,,Jim Esden,,,,,,,,,,
492234.016696748,88039.7187084264,Chester St and Trebo Rd.,2865,Hemlock Woolly Adelgid,Mar 10 2016 ,Volunteer,Visual Survey,43.2925131155257,-72.5957465171814,Chester,,,,,,,,,Volunteer,,,,,,,,,,
494039.198301636,82949.7818876083,Remington Rd.  off Rt. 103,2866,Hemlock Woolly Adelgid,Mar 10 2016 ,Volunteer,Visual Survey,43.2466563296961,-72.5734278559685,Chester,,,,,,,,,Volunteer,,,,,,,,,,
506923.847515934,86427.9365277553,Rt 5 at Old Connecticut River Rd.,2867,Hemlock Woolly Adelgid,Feb 18 2016 ,Jim Esden,Visual Survey,43.2779551813069,-72.414665222168,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
496661.71535077,81725.9580735616,Lower Bartonsville Rd.  ,2868,Hemlock Woolly Adelgid,Feb  8 2016 ,Volunteer,Visual Survey,43.2356674462785,-72.5411152839661,Springfield,,,,,,,,,Volunteer,,,,,,,,,,
496875.107092078,86513.9987657904,Christ's Church on Chester Rd. Rt. 11,2869,Hemlock Woolly Adelgid,Feb  4 2016 ,Volunteer,Visual Survey,43.2787518965675,-72.5384974479675,Springfield,,,,,,,,,Volunteer,,,,,,,,,,
498864.595398252,91657.0556209624,U.U. church and No. Springfield bog,2870,Hemlock Woolly Adelgid,Jan 28 2016 ,Volunteer,Visual Survey,43.3250840208749,-72.5139713287354,Springfield,,,,,,,,,Volunteer,,,,,,,,,,
495836.192300893,86581.2134762585,Fletcher hill Rd.  off Rt. 11,2871,Hemlock Woolly Adelgid,Feb  4 2016 ,Volunteer,Visual Survey,43.2794158179824,-72.5512540340424,Chester,,,,,,,,,Volunteer,,,,,,,,,,
505569.128629642,85437.9511876666,I-91 exit 7 exchange,2872,Hemlock Woolly Adelgid,Dec 15 2015 ,Jim Esden,Visual Survey,43.2691125037806,-72.4313592910767,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
504758.810495751,83304.3324205541,Rt. 5 ,2873,Hemlock Woolly Adelgid,Dec  7 2016 ,Jim Esden,Visual Survey,43.2498916544832,-72.4413585662842,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
500162.166643039,97433.9330862898,Stoughton Rd. ,2874,Hemlock Woolly Adelgid,Feb 18 2016 ,Jim Esden,Visual Survey,43.377136209975,-72.4979639053345,Weathersfield,,,,,,,,,Jim Esden,,,,,,,,,,
507421.259511477,99148.8884923852,WILGUS SP Pinnacle trail,2875,Hemlock Woolly Adelgid,Feb 17 2016 ,Jim Esden,Visual Survey,43.3924500221367,-72.4084424972534,Weathersfield,,,,,,,,,Jim Esden,,,,,,,,,,
507494.618475113,98749.0220276913,WILGUS SP river loop,2876,Hemlock Woolly Adelgid,Jan  5 2016 ,Jim Esden,Visual Survey,43.3889415982632,-72.4075090885162,Weathersfield,,,,,,,,,Jim Esden,,,,,,,,,,
506736.099742356,95648.6401616682,Robert's Rd.,2877,Hemlock Woolly Adelgid,Feb 12 2016 ,Jim Esden,Visual Survey,43.361022902591,-72.4168753623962,Weathersfield,,,,,,,,,Jim Esden,,,,,,,,,,
507336.117576912,95482.6203954014,Bowen Hill Cememtery,2878,Hemlock Woolly Adelgid,Feb 12 2016 ,Jim Esden,Visual Survey,43.3595252239139,-72.4094939231873,Weathersfield Bow,,,,,,,,,Jim Esden,,,,,,,,,,
449969.535220618,45825.1867362983,Upper Harbour Rd.,2879,Hemlock Woolly Adelgid,Jan  4 2016 ,Jim Esden,Visual Survey,42.9108946970685,-73.1126618385315,Woodford,,,,,,,,,Jim Esden,,,,,,,,,,
448651.668216276,44312.926690241,Harbour Rd. near municipal building,2880,Hemlock Woolly Adelgid,Jan  4 2016 ,Jim Esden,Visual Survey,42.8971732001418,-73.1287121772766,Woodford,,,,,,,,,Jim Esden,,,,,,,,,,
451687.24857916,27571.6977255436,Boulger Rd.,2881,Hemlock Woolly Adelgid,Jan  4 2016 ,Jim Esden,Visual Survey,42.7466812624629,-73.0901098251343,Woodford,,,,,,,,,Jim Esden,,,,,,,,,,
452497.302582,29876.7484645196,Mill Rd.  upstream from Tatro Rd.,2882,Hemlock Woolly Adelgid,Dec 31 2015 ,Jim Esden,Visual Survey,42.7674543018774,-73.0803573131561,Stamford,,,,,,,,,Jim Esden,,,,,,,,,,
452322.075778229,30577.8232408139,Mill Rd.,2883,Hemlock Woolly Adelgid,Dec 31 2015 ,Jim Esden,Visual Survey,42.7738258255197,-73.0825889110565,Stamford,,,,,,,,,Jim Esden,,,,,,,,,,
504713.198089457,78816.1320399738,Rt. 5 Missing Link Rd.,2884,Hemlock Woolly Adelgid,Jan 13 2016 ,Volunteer,Visual Survey,43.2095237609798,-72.4419593811035,Rockingham,,,,,,,,,Volunteer,,,,,,,,,,
504769.784306397,79238.3246114561,MISSING LINK WMA,2885,Hemlock Woolly Adelgid,Jan 21 2016 ,Volunteer,Visual Survey,43.2133279575212,-72.4412834644318,Rockingham,,,,,,,,,Volunteer,,,,,,,,,,
501383.248173159,70293.8763845576,Ski Bowl Rd,2886,Hemlock Woolly Adelgid,Jan 31 2016 ,Volunteer,Visual Survey,43.1328419343322,-72.4829649925232,Rockingham,,,,,,,,,Volunteer,,,,,,,,,,
503875.163957385,80659.747193754,Randall Hill Rd.,2887,Hemlock Woolly Adelgid,Jan 22 2016 ,Volunteer,Visual Survey,43.2261463135182,-72.4523019790649,Rockingham,,,,,,,,,Volunteer,,,,,,,,,,
503948.898017684,79593.2958660422,Rt. 5 near Serenity Bldgs,2888,Hemlock Woolly Adelgid,Jan 22 2016 ,Volunteer,Visual Survey,43.2165298670885,-72.4514383077621,Rockingham,,,,,,,,,Volunteer,,,,,,,,,,
502822.867254673,71482.998972416,Minard's Pond,2889,Hemlock Woolly Adelgid,Feb  2 2016 ,Volunteer,Visual Survey,43.14345793424,-72.4653482437134,Rockingham,,,,,,,,,Volunteer,,,,,,,,,,
496409.90399414,81703.8678073021,Lower Bartonsville Rd. and Green Mt. Turnpike,2890,Hemlock Woolly Adelgid,Feb  8 2016 ,Volunteer,Visual Survey,43.2354954849853,-72.5442051887512,Rockingham,,,,,,,,,Volunteer,,,,,,,,,,
504517.154289757,80349.082639622,Missing Link Road,2891,Hemlock Woolly Adelgid,Jun 10 2007 ,Jim Esden,Unspecified,43.22331,-72.44437,Rockingham,,,,,,,,,Jim Esden,,,,,,,,,,
495062.973755409,38524.1808942098,Prospect Street,2892,Hemlock Woolly Adelgid,Jul  2 2007 ,Barbara Schultz,Unspecified,42.84683,-72.56038,Brattleboro,,,,,,,,,Barbara Schultz,,,,,,,,,,
495038.459660769,38535.3070951501,Horton Place,2893,Hemlock Woolly Adelgid,Jul  6 2007 ,Barbara Schultz,Unspecified,42.84685,-72.56068,Brattleboro,,,,,,,,,Barbara Schultz,,,,,,,,,,
495128.366017075,38524.1343237587,Prospect Street,2894,Hemlock Woolly Adelgid,Jul  5 2007 ,Tree Care Professional,Unspecified,42.84677,-72.55962,Brattleboro,,,,,,,,,Tree Care Professional,,,,,,,,,,
495095.567041889,38379.7460490121,Washington Street,2895,Hemlock Woolly Adelgid,Jul  5 2007 ,Barbara Schultz,Unspecified,42.84547,-72.56003,Brattleboro,,,,,,,,,Barbara Schultz,,,,,,,,,,
494649.951534031,43478.9370516934,Kipling Road,2896,Hemlock Woolly Adelgid,Apr 15 2008 ,Tree Care Professional,Unspecified,42.89139,-72.56546,Brattleboro,,,,,,,,,Tree Care Professional,,,,,,,,,,
495504.284497674,38390.5756861417,Prospect Hill Cemetary,2897,Hemlock Woolly Adelgid,Apr 15 2008 ,Jim Esden,Unspecified,42.84561,-72.55495,Brattleboro,,,,,,,,,Jim Esden,,,,,,,,,,
495609.855163861,37301.8677789768,Cotton Mill ,2898,Hemlock Woolly Adelgid,Apr 15 2008 ,Jim Esden,Unspecified,42.83581,-72.55375,Brattleboro,,,,,,,,,Jim Esden,,,,,,,,,,
495560.644790379,37057.5110431823,Cotton Mill Rd Jct,2899,Hemlock Woolly Adelgid,May 12 2008 ,Jim Esden,Unspecified,42.8336,-72.55429,Brattleboro,,,,,,,,,Jim Esden,,,,,,,,,,
495535.995117733,36868.6815515276,Mercury Drive,2900,Hemlock Woolly Adelgid,May 12 2008 ,Jim Esden,Unspecified,42.83193,-72.55458,Brattleboro,,,,,,,,,Jim Esden,,,,,,,,,,
495634.001496612,36701.9904897127,Mercury Drive,2901,Hemlock Woolly Adelgid,May 12 2008 ,Jim Esden,Unspecified,42.83038,-72.55341,Brattleboro,,,,,,,,,Jim Esden,,,,,,,,,,
495748.365407944,36535.2907599472,Vernon Street,2902,Hemlock Woolly Adelgid,May 12 2008 ,Jim Esden,Unspecified,42.82895,-72.55196,Brattleboro,,,,,,,,,Jim Esden,,,,,,,,,,
496736.36281799,33690.9710440155,Fort Bridgeman Road,2903,Hemlock Woolly Adelgid,May 23 2008 ,Jim Esden,Unspecified,42.8033,-72.53986,Vernon,,,,,,,,,Jim Esden,,,,,,,,,,
496850.646219557,33179.9273842874,Fort Bridgeman Road,2904,Hemlock Woolly Adelgid,Apr  9 2009 ,Barbara Schultz,Unspecified,42.79868,-72.53849,Vernon,,,,,,,,,Barbara Schultz,,,,,,,,,,
498674.260914499,30013.4260166712,Governor Hunt Rec Area,2905,Hemlock Woolly Adelgid,May 15 2008 ,Barbara Schultz,Unspecified,42.77017,-72.51625,Vernon,,,,,,,,,Barbara Schultz,,,,,,,,,,
498551.417475819,29624.6558479004,Ft Bridgeman/Gov Hunt Intersection,2906,Hemlock Woolly Adelgid,May 15 2008 ,Jim Esden,Unspecified,42.76671,-72.51771,Vernon,,,,,,,,,Jim Esden,,,,,,,,,,
501031.474501191,28769.2330254593,Blodgett Road,2907,Hemlock Woolly Adelgid,May 15 2008 ,Jim Esden,Unspecified,42.759,-72.4874,Vernon,,,,,,,,,Jim Esden,,,,,,,,,,
493992.592195362,39002.7008085826,Western Ave,2908,Hemlock Woolly Adelgid,Jul 15 2008 ,Jim Esden,Unspecified,42.85115,-72.57355,Brattleboro,,,,,,,,,Jim Esden,,,,,,,,,,
484249.319665262,60135.9863530756,Townshend State Park,2909,Hemlock Woolly Adelgid,Aug 15 2008 ,Jim Esden,Unspecified,43.04125,-72.69332,Townshend,,,,,,,,,Jim Esden,,,,,,,,,,
477617.055293638,67764.2413723705,Jamaica State Park,2910,Hemlock Woolly Adelgid,Oct  7 2008 ,Jim Esden,Unspecified,43.10972,-72.775,Jamaica,,,,,,,,,Jim Esden,,,,,,,,,,
477510.878414824,67653.4983025378,Worden Road/West River,2911,Hemlock Woolly Adelgid,Oct  7 2008 ,Jim Esden,Unspecified,43.10867,-72.77628,Jamaica,,,,,,,,,Jim Esden,,,,,,,,,,
492768.0214351,48146.3202367507,East West Road,2912,Hemlock Woolly Adelgid,Jan 15 2009 ,Landowner,Unspecified,42.93343,-72.58863,Dummerston,,,,,,,,,Landowner,,,,,,,,,,
493911.257053332,30193.7183327452,Route 5,2913,Hemlock Woolly Adelgid,Jun  8 2009 ,Forester,Unspecified,42.77179,-72.57437,Guilford,,,,,,,,,Forester,,,,,,,,,,
486773.290725285,42156.5337461235,Hamilton Rd/West Bratt,2914,Hemlock Woolly Adelgid,Feb 28 2009 ,Landowner,Unspecified,42.87941,-72.66193,Brattleboro,,,,,,,,,Landowner,,,,,,,,,,
495300.7865171,39645.9822798895,Corner of Terrace/Tyler ,2915,Hemlock Woolly Adelgid,Aug  6 2009 ,Danielle Fitzko,Unspecified,42.85694,-72.55747,Brattleboro,,,,,,,,,Danielle Fitzko,,,,,,,,,,
489094.37170496,32376.9081460474,Spring Farm,2916,Hemlock Woolly Adelgid,Aug 21 2009 ,Forester,Unspecified,42.7914,-72.63332,Guilford,,,,,,,,,Forester,,,,,,,,,,
488881.46011148,32255.054455166,Lower Slope,2917,Hemlock Woolly Adelgid,Aug 21 2009 ,Forester,Unspecified,42.79032,-72.63587,Guilford,,,,,,,,,Forester,,,,,,,,,,
488701.503938884,32277.5637646599,Upper Slope,2918,Hemlock Woolly Adelgid,Aug 21 2009 ,Forester,Unspecified,42.79049,-72.63812,Guilford,,,,,,,,,Forester,,,,,,,,,,
499910.010736216,25958.7363218938,Scott Road,2919,Hemlock Woolly Adelgid,Aug  1 2009 ,Forester,Unspecified,42.73371,-72.50106,Vernon,,,,,,,,,Forester,,,,,,,,,,
482721.781632025,65083.2125981092,Windham Hill Road,2920,Hemlock Woolly Adelgid,Jul  1 2009 ,Jim Esden,Unspecified,43.08569,-72.71225,Townshend,,,,,,,,,Jim Esden,,,,,,,,,,
500884.348290763,27091.8456056733,Pond Road,2921,Hemlock Woolly Adelgid,Nov 25 2009 ,Forester,Unspecified,42.74385,-72.48923,Vernon,,,,,,,,,Forester,,,,,,,,,,
493375.837859485,43602.2419149975,Fox Farm Road,2922,Hemlock Woolly Adelgid,Feb 15 2010 ,Logger,Unspecified,42.8925,-72.58115,Brattleboro,,,,,,,,,Logger,,,,,,,,,,
493212.839661932,43968.9873343772,Rice Farm Road,2923,Hemlock Woolly Adelgid,Aug 26 2010 ,Landowner,Unspecified,42.89583,-72.58305,Brattleboro,,,,,,,,,Landowner,,,,,,,,,,
490102.499228118,45016.9799445417,High Bridge Road,2924,Hemlock Woolly Adelgid,Aug  9 2010 ,Landowner,Unspecified,42.90523,-72.62124,Dummerston,,,,,,,,,Landowner,,,,,,,,,,
500507.840815826,25436.6618318343,Scott Road,2925,Hemlock Woolly Adelgid,Aug  2 2010 ,Landowner,Unspecified,42.72899,-72.49383,Vernon,,,,,,,,,Landowner,,,,,,,,,,
491743.836963398,38127.4510264772,South Street,2926,Hemlock Woolly Adelgid,Jul 23 2010 ,Landowner,Unspecified,42.84319,-72.60104,Brattleboro,,,,,,,,,Landowner,,,,,,,,,,
492407.613563067,39615.2393322282,Meetinghouse Road,2927,Hemlock Woolly Adelgid,Jul 23 2010 ,Tree Care Professional,Unspecified,42.85661,-72.59294,Brattleboro,,,,,,,,,Tree Care Professional,,,,,,,,,,
494793.986653181,39524.1522694284,Chapin Road,2928,Hemlock Woolly Adelgid,Aug  5 2010 ,Tree Care Professional,Unspecified,42.85582,-72.56371,Brattleboro,,,,,,,,,Tree Care Professional,,,,,,,,,,
494890.07449749,25793.9987953062,Roaring Brook,2929,Hemlock Woolly Adelgid,Jan  5 2011 ,Jim Esden,Unspecified,42.73223,-72.56236,Vernon,,,,,,,,,Jim Esden,,,,,,,,,,
493868.802959843,46834.4172976757,Dutton Farm Road,2930,Hemlock Woolly Adelgid,Mar 17 2011 ,Volunteer,Unspecified,42.9216,-72.57508,Dummerston,,,,,,,,,Volunteer,,,,,,,,,,
492686.679383196,48413.016662596,East West Road,2931,Hemlock Woolly Adelgid,Mar  1 2011 ,Landowner,Unspecified,42.9358,-72.58961,Dummerston,,,,,,,,,Landowner,,,,,,,,,,
493845.823962824,48522.9673145079,East West Road,2932,Hemlock Woolly Adelgid,Apr  4 2011 ,Bill Guenther,Unspecified,42.93677,-72.57542,Dummerston,,,,,,,,,Bill Guenther,,,,,,,,,,
494764.821657241,44156.4778744815,Naulakha,2933,Hemlock Woolly Adelgid,Mar  1 2011 ,Landowner,Unspecified,42.8975,-72.56414,Dummerston,,,,,,,,,Landowner,,,,,,,,,,
494008.948792761,39013.7951512805,Western Ave,2934,Hemlock Woolly Adelgid,Jul 18 2011 ,Bill Guenther,Unspecified,42.85123,-72.57328,Brattleboro,,,,,,,,,Bill Guenther,,,,,,,,,,
484052.127607554,59436.5753947284,Bald Mtn Trail,2935,Hemlock Woolly Adelgid,Apr 25 2011 ,Jim Esden,Unspecified,43.03491,-72.69568,Townshend,,,,,,,,,Jim Esden,,,,,,,,,,
499967.332756864,25858.7606133758,Myriangium Site,2936,Hemlock Woolly Adelgid,Aug  2 2010 ,Jim Esden,Unspecified,42.7328,-72.50036,Vernon,,,,,,,,,Jim Esden,,,,,,,,,,
484399.459177716,40128.6185908366,MacArthur Road,2937,Hemlock Woolly Adelgid,Mar  1 2012 ,Forester,Unspecified,42.8611,-72.6909,Marlboro,,,,,,,,,Forester,,,,,,,,,,
496323.31921418,26070.7970631613,Vernon Town Forest,2938,Hemlock Woolly Adelgid,May  9 2012 ,Bill Guenther,Unspecified,42.73467,-72.54494,Vernon,,,,,,,,,Bill Guenther,,,,,,,,,,
494206.402005189,40546.6139290988,Retreat Farm Morningside Trail,2939,Hemlock Woolly Adelgid,Jun  1 2012 ,Forester,Unspecified,42.86501,-72.57095,Brattleboro,,,,,,,,,Forester,,,,,,,,,,
495276.893516304,40556.9046251961,50 Eaton Ave,2940,Hemlock Woolly Adelgid,Jul 25 2012 ,Landowner,Unspecified,42.86509,-72.55783,Brattleboro,,,,,,,,,Landowner,,,,,,,,,,
